Screen,Section,Exact UI label,Angular component,Control/property,Visibility condition,Editable/read-only,Required/optional,Unit,Permission,HTTP endpoint,API field,Backend schema,Service,Model,Table,Column,Source type,Validation,Stale effect,Guide link
production-processes,production-processes/production-processes.component.html,Data quality,production-processes/production-processes.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamProductionProcessService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/09-*.md
production-processes,production-processes/production-processes.component.html,Data verification,production-processes/production-processes.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamProductionProcessService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/09-*.md
production-processes,production-processes/production-processes.component.html,Data quality justification,production-processes/production-processes.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamProductionProcessService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/09-*.md
production-processes,production-processes/production-processes.component.html,Notes,production-processes/production-processes.component.html,mat-label,template-present,label,n/a,—,cbam:view,n/a-ui-only,—,n/a,CbamProductionProcessService,—,NOT_PERSISTED,UI_ONLY,NOT_PERSISTED,n/a-display-or-derived,none-or-row-version-conflict,user-guide/09-*.md
production-processes,production-processes/production-processes.component.html,[display:result-badge],production-processes/production-processes.component.html,"class=""result-badge""",conditional-css,read-only,n/a,—,cbam:view,GET|POST|PATCH …/production-processes; product-uses CRUD,—,n/a,CbamProductionProcessService,—,DERIVED_STATUS,UI_STATUS,DERIVED_STATUS,n/a-display-or-derived,may reflect stale,user-guide/09-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Electricity record,purchased-electricity/purchased-electricity.component.html,formControlName=activityRecordId,template-present,editable-if-configure,required,MWh,cbam:configure for writes / cbam:view for reads,POST …/purchased-electricity/executions; GET summary|results|default-factor,activityRecordId,PurchasedElectricityExecute,CbamPurchasedElectricityService,CbamPurchasedElectricityResult,cbam_purchased_electricity_results,activity_record_id,USER_INPUT,required FK,immutable-snapshot; superseded-via-current-pointer,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Factor source mode,purchased-electricity/purchased-electricity.component.html,formControlName=factorSourceMode,template-present,editable-if-configure,optional/unknown,factor-unit,cbam:configure for writes / cbam:view for reads,POST …/purchased-electricity/executions; GET summary|results|default-factor,factorSourceMode,CbamPurchasedElectricityResult ORM / API DTO,CbamPurchasedElectricityService,CbamPurchasedElectricityResult,cbam_purchased_electricity_results,factor_source_mode,SNAPSHOT,server-authoritative,stale-until-recalculate-or-new-execution,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Factor value,purchased-electricity/purchased-electricity.component.html,formControlName=manualValue,template-present,editable-if-configure,required,tCO2/MWh,cbam:configure for writes / cbam:view for reads,POST …/purchased-electricity/executions; GET summary|results|default-factor,manualValue,PurchasedElectricityExecute,CbamPurchasedElectricityService,CbamPurchasedElectricityResult,cbam_purchased_electricity_results,factor_value_snapshot,MANUAL_OVERRIDE,required when MANUAL; snapshotted,immutable-snapshot; superseded-via-current-pointer,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Factor unit,purchased-electricity/purchased-electricity.component.html,formControlName=manualUnit,template-present,editable-if-configure,required,factor-unit,cbam:configure for writes / cbam:view for reads,n/a-ui-only,manualUnit,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,manual_unit,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Source name,purchased-electricity/purchased-electricity.component.html,formControlName=sourceName,template-present,editable-if-configure,required,—,cbam:configure for writes / cbam:view for reads,n/a-ui-only,sourceName,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,source_name,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Source document,purchased-electricity/purchased-electricity.component.html,formControlName=sourceDocument,template-present,editable-if-configure,required,—,cbam:configure for writes / cbam:view for reads,n/a-ui-only,sourceDocument,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,source_document,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Dataset / version,purchased-electricity/purchased-electricity.component.html,formControlName=datasetVersion,template-present,editable-if-configure,required,—,cbam:configure for writes / cbam:view for reads,POST …/purchased-electricity/executions; GET summary|results|default-factor,datasetVersion,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,dataset_version,NOT_PERSISTED,ambiguous-column-multiple-tables,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Reference description,purchased-electricity/purchased-electricity.component.html,formControlName=referenceDescription,template-present,editable-if-configure,required,—,cbam:configure for writes / cbam:view for reads,n/a-ui-only,referenceDescription,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,reference_description,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Effective / reference date,purchased-electricity/purchased-electricity.component.html,formControlName=effectiveDate,template-present,editable-if-configure,required,datetime,cbam:configure for writes / cbam:view for reads,n/a-ui-only,effectiveDate,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,effective_date,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Exported electricity,purchased-electricity/purchased-electricity.component.html,formControlName=exportedQuantity,template-present,editable-if-configure,optional/unknown,t,cbam:configure for writes / cbam:view for reads,n/a-ui-only,exportedQuantity,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,exported_quantity,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Unit,purchased-electricity/purchased-electricity.component.html,formControlName=exportedUnit,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,n/a-ui-only,exportedUnit,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,exported_unit,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,Evidence notes,purchased-electricity/purchased-electricity.component.html,formControlName=evidenceNotes,template-present,editable-if-configure,optional/unknown,—,cbam:configure for writes / cbam:view for reads,POST …/purchased-electricity/executions; GET summary|results|default-factor,evidenceNotes,CbamPurchasedElectricityResult ORM / API DTO,CbamPurchasedElectricityService,CbamPurchasedElectricityResult,cbam_purchased_electricity_results,evidence_notes,SNAPSHOT,server-authoritative,stale-until-recalculate-or-new-execution,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,created,purchased-electricity/purchased-electricity.component.html,table-column:created,when-rows,read-only-display,n/a,datetime,cbam:view,n/a-ui-only,created,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,created,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,electricity,purchased-electricity/purchased-electricity.component.html,table-column:electricity,when-rows,read-only-display,n/a,MWh,cbam:view,n/a-ui-only,electricity,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,electricity,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,factorSource,purchased-electricity/purchased-electricity.component.html,table-column:factorSource,when-rows,read-only-display,n/a,factor-unit,cbam:view,n/a-ui-only,factorSource,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,factor_source,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,factor,purchased-electricity/purchased-electricity.component.html,table-column:factor,when-rows,read-only-display,n/a,factor-unit,cbam:view,n/a-ui-only,factor,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,factor,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,emissions,purchased-electricity/purchased-electricity.component.html,table-column:emissions,when-rows,read-only-display,n/a,tCO2e,cbam:view,n/a-ui-only,emissions,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,emissions,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,status,purchased-electricity/purchased-electricity.component.html,table-column:status,when-rows,read-only-display,n/a,—,cbam:view,POST …/purchased-electricity/executions; GET summary|results|default-factor,status,CbamPurchasedElectricityResult ORM / API DTO,CbamPurchasedElectricityService,CbamPurchasedElectricityResult,cbam_purchased_electricity_results,status,DERIVED_STATUS,server-authoritative,none-or-row-version-conflict,user-guide/08-*.md
purchased-electricity,purchased-electricity/purchased-electricity.component.html,actions,purchased-electricity/purchased-electricity.component.html,table-column:actions,when-rows,read-only-display,n/a,—,cbam:view,n/a-ui-only,actions,n/a,CbamPurchasedElectricityService,—,NOT_PERSISTED,actions,NOT_PERSISTED,no-matching-column,none-or-row-version-conflict,user-guide/08-*.md
